PRICE,PROPERTYSQFT,BEDS,BATH,BATH_PER_BED,BEDS_PER_SQFT,TYPE,LOCALITY
2995000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Co-op for sale,Brooklyn
570000,515.0,3,1,0.3333333333333333,0.0058252427184466,Condo for sale,Manhattan
599000,868.0,3,1,0.3333333333333333,0.0034562211981566,Co-op for sale,Manhattan
239000,950.0,2,1,0.5,0.0021052631578947,Co-op for sale,Brooklyn
5000000,2569.0,3,2,0.6666666666666666,0.0011677695601401,Townhouse for sale,Manhattan
950000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
1099000,1472.0,3,2,0.6666666666666666,0.0020380434782608,Pending,Brooklyn
1950000,1117.0,1,2,2.0,0.000895255147717,Condo for sale,Manhattan
1085000,3480.0,3,8,2.6666666666666665,0.0008620689655172,Multi-family home for sale,Brooklyn
999900,2184.207862,8,3,0.375,0.0036626550701427,House for sale,The Bronx
759000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,The Bronx
799000,850.0,2,2,1.0,0.0023529411764705,Pending,Brooklyn
928500,2184.207862,5,4,0.8,0.0022891594188392,Multi-family home for sale,Queens
6995000,9550.0,9,6,0.6666666666666666,0.0009424083769633,House for sale,Manhattan
1150000,1100.0,2,1,0.5,0.0018181818181818,Contingent,Brooklyn
349000,900.0,2,1,0.5,0.0022222222222222,Co-op for sale,Brooklyn
1400000,2184.207862,6,2,0.3956434763280729,0.002746991302607,Multi-family home for sale,Queens
6495000,5232.0,6,6,1.0,0.0011467889908256,Townhouse for sale,Manhattan
1800000,5000.0,11,6,0.5454545454545454,0.0022,Multi-family home for sale,Queens
1450000,1117.0,3,2,0.6666666666666666,0.0026857654431512,Condo for sale,Manhattan
599000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
898888,2080.0,3,3,1.0,0.0014423076923076,Contingent,Staten Island
829000,2276.0,9,3,0.3333333333333333,0.0039543057996485,Multi-family home for sale,The Bronx
15850000,2184.207862,5,6,1.2,0.0022891594188392,Townhouse for sale,Manhattan
389000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
185000,400.0,3,1,0.3333333333333333,0.0075,Co-op for sale,Queens
568000,2184.207862,1,1,1.0,0.0004578318837678,Condo for sale,Queens
950000,2184.207862,1,1,1.0,0.0004578318837678,Condo for sale,Manhattan
1069000,2184.207862,6,5,0.8333333333333334,0.002746991302607,Multi-family home for sale,Queens
599999,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Brooklyn
7600000,3216.0,4,4,1.0,0.0012437810945273,Condo for sale,Manhattan
248000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
575000,1073.0,1,1,1.0,0.0009319664492078,Condo for sale,Manhattan
350000,850.0,2,1,0.5,0.0023529411764705,Co-op for sale,Manhattan
695000,704.0,3,2,0.6666666666666666,0.0042613636363636,Condo for sale,Brooklyn
875000,1600.0,4,2,0.5,0.0025,House for sale,Brooklyn
119000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Pending,Queens
4000000,5854.0,6,4,0.6666666666666666,0.0010249402118209,Townhouse for sale,Brooklyn
195000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Queens
410000,766.0,3,1,0.3333333333333333,0.0039164490861618,Co-op for sale,Manhattan
699000,2184.207862,4,2,0.5,0.0018313275350713,Townhouse for sale,Brooklyn
699999,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,The Bronx
915000,3096.0,6,5,0.8333333333333334,0.001937984496124,Multi-family home for sale,The Bronx
995000,1000.0,2,1,0.5,0.002,Co-op for sale,Manhattan
535000,1000.0,2,1,0.5,0.002,Co-op for sale,Queens
429000,575.0,1,1,1.0,0.0017391304347826,Co-op for sale,Brooklyn
2195000,2184.207862,3,4,1.3333333333333333,0.0013734956513035,House for sale,Brooklyn
1690000,4600.0,7,7,1.0,0.0015217391304347,Multi-family home for sale,Queens
1699999,2160.0,4,3,0.75,0.0018518518518518,Multi-family home for sale,Brooklyn
235000,800.0,1,1,1.0,0.00125,Co-op for sale,Brooklyn
984900,2532.0,3,5,1.6666666666666667,0.0011848341232227,Contingent,Staten Island
899000,1010.0,2,1,0.5,0.0019801980198019,Condo for sale,Brooklyn
269999,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
1350000,2184.207862,6,2,0.3333333333333333,0.002746991302607,Multi-family home for sale,Brooklyn
735000,1600.0,3,2,0.6666666666666666,0.001875,House for sale,Brooklyn
1499000,2100.0,3,2,0.6666666666666666,0.0014285714285714,House for sale,Brooklyn
899999,1440.0,5,3,0.6,0.0034722222222222,Multi-family home for sale,Queens
900000,951.0,2,2,1.0,0.0021030494216614,Condo for sale,Manhattan
629900,1332.0,3,2,0.6666666666666666,0.0022522522522522,House for sale,Staten Island
280000,650.0,1,1,1.0,0.0015384615384615,Co-op for sale,Brooklyn
1999000,3100.0,5,2,0.4747721715936874,0.0016129032258064,Townhouse for sale,Brooklyn
8500000,2080.0,3,3,1.0,0.0014423076923076,Condo for sale,Manhattan
1075000,2740.0,3,4,1.3333333333333333,0.0010948905109489,Condo for sale,The Bronx
950000,660.0,3,1,0.3333333333333333,0.0045454545454545,Condo for sale,Manhattan
875000,1275.0,2,2,1.0,0.0015686274509803,Co-op for sale,Brooklyn
485000,816.0,2,2,1.0,0.0024509803921568,House for sale,The Bronx
598000,663.0,1,1,1.0,0.0015082956259426,Condo for sale,Queens
2999000,1732.0,4,2,0.5,0.0023094688221709,House for sale,Brooklyn
600000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
355000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
889000,1056.0,2,1,0.5,0.0018939393939393,Townhouse for sale,Queens
650000,2184.207862,3,3,1.0,0.0013734956513035,Multi-family home for sale,Queens
629000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Manhattan
970000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Pending,Queens
515000,1200.0,2,2,1.0,0.0016666666666666,Co-op for sale,Brooklyn
1600000,3150.0,4,4,1.0,0.0012698412698412,House for sale,Staten Island
1900000,2000.0,6,4,0.6666666666666666,0.003,Multi-family home for sale,Brooklyn
3395000,1800.0,2,2,1.0,0.0011111111111111,Co-op for sale,Manhattan
1795000,1800.0,5,3,0.6,0.0027777777777777,Multi-family home for sale,Brooklyn
549000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
6998000,3000.0,4,4,1.0,0.0013333333333333,Condo for sale,Manhattan
980000,3210.0,11,3,0.2727272727272727,0.0034267912772585,Multi-family home for sale,The Bronx
1400000,2250.0,5,4,0.8,0.0022222222222222,Multi-family home for sale,Staten Island
750000,2184.207862,3,3,1.0,0.0013734956513035,Co-op for sale,Manhattan
750000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,Land for sale,Staten Island
349000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Condo for sale,Queens
519999,1440.0,3,2,0.6666666666666666,0.0020833333333333,House for sale,Staten Island
1649000,3162.0,7,2,0.2857142857142857,0.0022137887413029,Pending,Brooklyn
1750000,4065.0,7,3,0.4285714285714285,0.0017220172201722,Multi-family home for sale,Queens
868000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Queens
324900,665.0,1,1,1.0,0.0015037593984962,Co-op for sale,Manhattan
355000,1000.0,2,1,0.5,0.002,Co-op for sale,Brooklyn
6700000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,House for sale,Staten Island
268800,725.0,1,1,1.0,0.0013793103448275,Co-op for sale,Brooklyn
2800000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
950000,2184.207862,1,1,1.0,0.0004578318837678,Pending,Manhattan
1208000,5160.0,11,6,0.5454545454545454,0.0021317829457364,Multi-family home for sale,Queens
749000,2184.207862,5,4,0.8,0.0022891594188392,House for sale,Queens
1800000,2184.207862,5,2,0.4,0.0022891594188392,Multi-family home for sale,Brooklyn
1025000,787.0,1,1,1.0,0.0012706480304955,Condo for sale,Manhattan
2449000,1744.0,3,2,0.6666666666666666,0.0017201834862385,Condo for sale,Manhattan
659000,1460.0,3,2,0.6666666666666666,0.0020547945205479,House for sale,Staten Island
1499000,3570.0,7,4,0.5714285714285714,0.0019607843137254,Multi-family home for sale,Queens
700000,474.0,3,1,0.3333333333333333,0.0063291139240506,Condo for sale,Manhattan
235000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Queens
700000,900.0,2,1,0.5,0.0022222222222222,Co-op for sale,Manhattan
4895000,3622.0,4,4,1.0,0.0011043622308117,Townhouse for sale,Manhattan
2350000,1847.0,4,2,0.5,0.002165674066053,Condo for sale,Manhattan
456000,2184.207862,1,1,1.0,0.0004578318837678,Condo for sale,Queens
1190000,3720.0,5,4,0.8,0.0013440860215053,Multi-family home for sale,Staten Island
335000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
628000,1097.0,3,2,0.6666666666666666,0.0027347310847766,Condo for sale,Brooklyn
710000,2250.0,2,2,1.0,0.0008888888888888,House for sale,The Bronx
790000,1744.0,4,2,0.5,0.0022935779816513,House for sale,Brooklyn
1300000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Brooklyn
800000,900.0,2,1,0.5,0.0022222222222222,Co-op for sale,Manhattan
699000,522.0,3,2,0.6666666666666666,0.0057471264367816,House for sale,Brooklyn
1750000,2184.207862,1,1,1.0,0.0004578318837678,Condo for sale,Manhattan
416000,950.0,3,1,0.3333333333333333,0.0031578947368421,Co-op for sale,Queens
225000,650.0,1,1,1.0,0.0015384615384615,Contingent,Staten Island
499000,800.0,1,1,1.0,0.00125,Co-op for sale,Brooklyn
425000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
220000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
2400000,1375.0,2,2,1.0,0.0014545454545454,Condo for sale,Manhattan
5995000,4200.0,3,2,0.6666666666666666,0.0007142857142857,Co-op for sale,Manhattan
988888,2184.207862,5,3,0.6,0.0022891594188392,Multi-family home for sale,Brooklyn
369000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
2850000,6000.0,15,7,0.4666666666666667,0.0025,Multi-family home for sale,Brooklyn
229000,500.0,3,1,0.3333333333333333,0.006,Co-op for sale,Brooklyn
44500000,2184.207862,5,6,1.2,0.0022891594188392,Co-op for sale,Manhattan
1288000,1538.0,3,2,0.6666666666666666,0.0019505851755526,House for sale,Brooklyn
875000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
1099000,3816.0,6,5,0.8333333333333334,0.0015723270440251,Multi-family home for sale,Staten Island
1795000,2184.207862,2,2,1.0,0.0009156637675356,Pending,Brooklyn
579000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Townhouse for sale,Queens
868000,1690.0,3,2,0.6666666666666666,0.001775147928994,House for sale,Queens
699900,1827.0,5,1,0.2,0.0027367268746579,House for sale,Queens
559900,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Queens
650000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
209000,2184.207862,1,1,1.0,0.0004578318837678,Condo for sale,The Bronx
1695000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Co-op for sale,Manhattan
570000,1728.0,3,2,0.6666666666666666,0.0017361111111111,House for sale,The Bronx
1875000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Contingent,Manhattan
5900000,2706.0,3,3,1.0,0.0011086474501108,Condo for sale,Manhattan
4000000,7200.0,32,12,0.375,0.0044444444444444,Multi-family home for sale,Manhattan
1450000,1175.0,2,2,1.0,0.0017021276595744,Condo for sale,Manhattan
975000,1920.0,7,4,0.5714285714285714,0.0036458333333333,Multi-family home for sale,The Bronx
310000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,The Bronx
8575000,5500.0,6,6,1.0,0.001090909090909,Townhouse for sale,Manhattan
1895000,2184.207862,5,4,0.8,0.0022891594188392,Multi-family home for sale,Brooklyn
10500000,2184.207862,5,6,1.2,0.0022891594188392,Co-op for sale,Manhattan
2990000,1721.0,3,2,0.6666666666666666,0.0017431725740848,Condo for sale,Manhattan
440000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Brooklyn
650000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,Land for sale,Queens
600000,2184.207862,2,2,1.0,0.0009156637675356,House for sale,Brooklyn
160000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Queens
3500000,18400.0,30,20,0.6666666666666666,0.0016304347826086,Multi-family home for sale,Brooklyn
599900,1534.0,3,2,0.6666666666666666,0.0019556714471968,House for sale,The Bronx
2499000,2184.207862,7,4,0.5714285714285714,0.0032048231863749,Multi-family home for sale,Brooklyn
1850000,2240.0,7,3,0.4285714285714285,0.003125,Multi-family home for sale,Brooklyn
500000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,Multi-family home for sale,The Bronx
1995000,910.0,1,2,2.0,0.001098901098901,Condo for sale,Manhattan
495000,1200.0,2,3,1.5,0.0016666666666666,Contingent,Staten Island
599000,1690.0,3,2,0.6666666666666666,0.001775147928994,House for sale,The Bronx
9000000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,House for sale,Brooklyn
119000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Queens
935000,1150.0,2,2,1.0,0.0017391304347826,Co-op for sale,Manhattan
750000,1260.0,3,2,0.6666666666666666,0.0023809523809523,Pending,Manhattan
3399000,3446.0,7,2,0.3391229797097767,0.002031340684852,House for sale,Queens
528000,2184.207862,2,2,1.0,0.0009156637675356,Townhouse for sale,Queens
7800000,7200.0,7,8,1.1428571428571428,0.0009722222222222,Townhouse for sale,Manhattan
199888,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
5950000,2184.207862,6,5,0.8333333333333334,0.002746991302607,Multi-family home for sale,Manhattan
315000,1000.0,2,1,0.5,0.002,Co-op for sale,The Bronx
899000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
2050000,1760.0,4,2,0.5,0.0022727272727272,Multi-family home for sale,Brooklyn
385000,440.0,3,1,0.3333333333333333,0.0068181818181818,Co-op for sale,Manhattan
259000,590.0,3,1,0.3333333333333333,0.0050847457627118,Co-op for sale,Queens
1980000,3536.0,3,3,1.0,0.0008484162895927,Multi-family home for sale,Brooklyn
1950000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
1595000,2627.0,4,2,0.5,0.0015226494099733,Pending,The Bronx
919000,1760.0,6,3,0.5,0.0034090909090909,Multi-family home for sale,The Bronx
285000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,House for sale,Brooklyn
499000,1200.0,3,2,0.6666666666666666,0.0025,Co-op for sale,The Bronx
359000,850.0,2,1,0.5,0.0023529411764705,Co-op for sale,Manhattan
771770,710.0,2,2,1.0,0.0028169014084507,Condo for sale,Queens
3550000,2693.0,3,2,0.6666666666666666,0.0011139992573338,Condo for sale,Manhattan
9750000,7228.0,8,7,0.875,0.0011068068622025,Townhouse for sale,Manhattan
4395000,2700.0,6,4,0.6666666666666666,0.0022222222222222,Co-op for sale,Manhattan
1398000,2184.207862,4,2,0.5,0.0018313275350713,Multi-family home for sale,Queens
645000,419.0,3,1,0.3333333333333333,0.0071599045346062,Condo for sale,Manhattan
859000,2184.207862,6,3,0.5,0.002746991302607,Multi-family home for sale,The Bronx
19500000,2184.207862,5,7,1.4,0.0022891594188392,House for sale,Manhattan
449000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
1399000,2049.0,4,4,1.0,0.0019521717911176,Multi-family home for sale,Brooklyn
7750000,2184.207862,3,3,1.0,0.0013734956513035,Condo for sale,Manhattan
1049000,2400.0,4,3,0.75,0.0016666666666666,Co-op for sale,The Bronx
995000,2000.0,4,3,0.75,0.002,House for sale,The Bronx
3195000,2184.207862,3,3,1.0,0.0013734956513035,Co-op for sale,Manhattan
360000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Queens
750000,1600.0,3,2,0.6666666666666666,0.001875,Co-op for sale,Manhattan
18000000,2184.207862,6,6,1.0,0.002746991302607,Co-op for sale,Manhattan
300000,800.0,1,1,1.0,0.00125,Co-op for sale,Brooklyn
675888,1662.0,3,1,0.3333333333333333,0.0018050541516245,House for sale,Staten Island
4400000,2400.0,3,2,0.7912869526561458,0.00125,Townhouse for sale,Brooklyn
215000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
250000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Condo for sale,Brooklyn
2749000,4480.0,3,6,2.0,0.0006696428571428,Multi-family home for sale,Brooklyn
860000,2000.0,3,2,0.6666666666666666,0.0015,Townhouse for sale,Brooklyn
1195000,713.0,1,1,1.0,0.0014025245441795,Condo for sale,Manhattan
825000,1400.0,3,2,0.6666666666666666,0.0021428571428571,House for sale,Queens
999000,1150.0,1,2,2.0,0.0008695652173913,Pending,Manhattan
599000,2184.207862,1,1,1.0,0.0004578318837678,Condo for sale,Manhattan
1169900,2310.0,6,4,0.6666666666666666,0.0025974025974025,Multi-family home for sale,Queens
2795000,3600.0,6,6,1.0,0.0016666666666666,House for sale,Brooklyn
6250000,4500.0,4,2,0.5,0.0008888888888888,House for sale,Manhattan
2099000,3520.0,3,6,2.0,0.0008522727272727,Multi-family home for sale,Brooklyn
339000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
140000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Queens
240000,500.0,3,1,0.3333333333333333,0.006,Co-op for sale,Queens
1775000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
1195000,650.0,2,2,1.0,0.003076923076923,Co-op for sale,Manhattan
699000,2040.0,3,2,0.6666666666666666,0.0014705882352941,House for sale,The Bronx
1398000,4440.0,9,6,0.6666666666666666,0.002027027027027,Multi-family home for sale,Brooklyn
299000,650.0,3,1,0.3333333333333333,0.0046153846153846,Co-op for sale,Queens
450888,2184.207862,1,1,1.0,0.0004578318837678,Condo for sale,Queens
230000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Brooklyn
15500000,2184.207862,4,6,1.5,0.0018313275350713,Co-op for sale,Manhattan
6850000,2184.207862,4,4,1.0,0.0018313275350713,Townhouse for sale,Manhattan
735000,2350.0,3,2,0.6666666666666666,0.0012765957446808,House for sale,The Bronx
229999,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
100000,445.0,3,1,0.3333333333333333,0.0067415730337078,Pending,Queens
385000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
458000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
3750000,2300.0,2,2,1.0,0.0008695652173913,Co-op for sale,Manhattan
3100000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
595000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
470000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
399999,1056.0,2,1,0.5,0.0018939393939393,House for sale,Staten Island
599000,1665.0,4,2,0.5,0.0024024024024024,House for sale,The Bronx
18950000,5075.0,4,4,1.0,0.0007881773399014,Condo for sale,Manhattan
2300000,1035.0,2,2,1.0,0.0019323671497584,Condo for sale,Manhattan
420000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
1459000,3500.0,5,4,0.8,0.0014285714285714,Multi-family home for sale,Staten Island
299000,2184.207862,2,1,0.5,0.0009156637675356,Pending,Queens
499000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
510000,972.0,2,2,1.0,0.0020576131687242,Condo for sale,The Bronx
825000,1001.0,2,2,1.0,0.0019980019980019,Condo for sale,Manhattan
1150000,1352.0,3,2,0.6666666666666666,0.0022189349112426,House for sale,The Bronx
6895000,2114.0,2,2,1.0,0.0009460737937559,Condo for sale,Manhattan
165000,750.0,1,1,1.0,0.0013333333333333,Co-op for sale,The Bronx
874900,1500.0,3,4,1.3333333333333333,0.002,House for sale,Staten Island
1499999,2184.207862,8,6,0.75,0.0036626550701427,Multi-family home for sale,Brooklyn
495000,1100.0,2,2,1.0,0.0018181818181818,Pending,Brooklyn
565000,804.0,1,1,1.0,0.0012437810945273,Condo for sale,Brooklyn
699000,2184.207862,2,3,1.5,0.0009156637675356,Multi-family home for sale,Brooklyn
1200000,1120.0,1,1,1.0,0.0008928571428571,Co-op for sale,Manhattan
1425000,2184.207862,5,4,0.8,0.0022891594188392,House for sale,Queens
1595000,4420.0,9,6,0.6666666666666666,0.0020361990950226,Multi-family home for sale,Brooklyn
1495000,5148.0,3,6,2.0,0.0005827505827505,Multi-family home for sale,Brooklyn
2375000,2184.207862,4,4,1.0,0.0018313275350713,Multi-family home for sale,Brooklyn
1248000,2450.0,4,2,0.5,0.0016326530612244,House for sale,Brooklyn
399000,675.0,1,1,1.0,0.0014814814814814,Co-op for sale,Manhattan
4895000,3594.0,4,2,0.5,0.0011129660545353,Co-op for sale,Manhattan
12500000,2184.207862,5,2,0.4747721715936874,0.0022891594188392,Co-op for sale,Manhattan
11175000,3841.0,4,6,1.5,0.0010413954699297,Co-op for sale,Manhattan
1295000,2184.207862,1,1,1.0,0.0004578318837678,Pending,Manhattan
825000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
1849000,3001.0,6,3,0.5,0.0019993335554815,Multi-family home for sale,Brooklyn
699000,700.0,1,1,1.0,0.0014285714285714,Co-op for sale,Manhattan
420000,2184.207862,1,1,1.0,0.0004578318837678,Pending,Manhattan
320000,802.0,2,1,0.5,0.0024937655860349,Condo for sale,The Bronx
525000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
1100000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,Land for sale,Queens
650000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
1650000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
1425000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
418000,684.0,1,1,1.0,0.0014619883040935,Condo for sale,Queens
1399000,3448.0,8,6,0.75,0.0023201856148491,Multi-family home for sale,Brooklyn
339000,700.0,2,1,0.5,0.0028571428571428,House for sale,Staten Island
599900,2184.207862,6,4,0.6666666666666666,0.002746991302607,Pending,Staten Island
400000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
699000,4000.0,3,1,0.3333333333333333,0.00075,House for sale,Queens
1750000,3364.0,6,3,0.5,0.0017835909631391,Condo for sale,Brooklyn
2100000,2000.0,3,3,1.0,0.0015,Multi-family home for sale,Brooklyn
775000,1696.0,3,1,0.3333333333333333,0.0017688679245283,House for sale,The Bronx
685000,2269.0,4,2,0.5,0.001762891141472,House for sale,Staten Island
1245000,2184.207862,7,6,0.8571428571428571,0.0032048231863749,Multi-family home for sale,Queens
795000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
445000,402.0,3,1,0.3333333333333333,0.0074626865671641,Condo for sale,Queens
1990000,2150.0,6,5,0.8333333333333334,0.0027906976744186,Multi-family home for sale,Queens
529000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Manhattan
7500000,4200.0,6,6,1.0,0.0014285714285714,Co-op for sale,Manhattan
595000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
479000,1100.0,2,1,0.5,0.0018181818181818,Co-op for sale,Brooklyn
4995000,5500.0,4,4,1.0,0.0007272727272727,Co-op for sale,Manhattan
460000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Manhattan
1200000,2184.207862,4,2,0.5,0.0018313275350713,House for sale,Queens
5950000,1853.0,2,2,1.0,0.0010793308148947,Condo for sale,Manhattan
599000,626.0,1,1,1.0,0.0015974440894568,Condo for sale,Manhattan
350000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
420000,668.0,1,1,1.0,0.0014970059880239,Condo for sale,Brooklyn
2400000,3248.0,3,2,0.7912869526561458,0.000923645320197,Contingent,Brooklyn
2199000,1770.0,2,2,1.0,0.0011299435028248,Co-op for sale,Manhattan
595000,700.0,1,1,1.0,0.0014285714285714,Co-op for sale,Manhattan
249000,1000.0,2,1,0.5,0.002,Co-op for sale,Brooklyn
11000000,3452.0,4,4,1.0,0.0011587485515643,Condo for sale,Manhattan
585000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
1180000,3321.0,8,4,0.5,0.0024089129780186,Multi-family home for sale,The Bronx
115000,550.0,3,1,0.3333333333333333,0.0054545454545454,Co-op for sale,The Bronx
779000,638.0,1,1,1.0,0.0015673981191222,Condo for sale,Manhattan
1850000,4719.0,12,7,0.5833333333333334,0.0025429116338207,Multi-family home for sale,Brooklyn
9975000,2241.0,3,3,1.0,0.001338688085676,Condo for sale,Manhattan
925000,1875.0,3,2,0.6666666666666666,0.0016,Townhouse for sale,Queens
360000,2184.207862,1,1,1.0,0.0004578318837678,Pending,Manhattan
2750000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
1450000,2184.207862,4,2,0.5,0.0018313275350713,Co-op for sale,Manhattan
3400000,4852.0,5,4,0.8,0.001030502885408,Townhouse for sale,Manhattan
699000,1008.0,3,2,0.6666666666666666,0.0029761904761904,House for sale,Staten Island
1075000,2184.207862,7,3,0.4285714285714285,0.0032048231863749,Multi-family home for sale,Brooklyn
790000,1784.0,4,3,0.75,0.0022421524663677,Multi-family home for sale,The Bronx
19995000,8757.0,6,8,1.3333333333333333,0.000685166152792,Townhouse for sale,Manhattan
3375000,2184.207862,3,3,1.0,0.0013734956513035,Co-op for sale,Manhattan
1175000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,House for sale,Brooklyn
3150000,2184.207862,4,3,0.75,0.0018313275350713,Co-op for sale,Manhattan
15000000,2184.207862,4,6,1.5,0.0018313275350713,Co-op for sale,Manhattan
3150000,2184.207862,4,4,1.0,0.0018313275350713,Co-op for sale,Manhattan
825000,2184.207862,2,1,0.5,0.0009156637675356,Pending,Queens
899000,1056.0,2,2,1.0,0.0018939393939393,House for sale,Brooklyn
795000,860.0,1,1,1.0,0.0011627906976744,Condo for sale,Manhattan
775000,2910.0,6,2,0.3333333333333333,0.002061855670103,Multi-family home for sale,The Bronx
2150000,2184.207862,2,2,1.0,0.0009156637675356,House for sale,Manhattan
899000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,House for sale,Queens
699000,1838.0,5,4,0.8,0.0027203482045701,House for sale,The Bronx
904000,2184.207862,4,3,0.75,0.0018313275350713,Multi-family home for sale,Queens
669000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,House for sale,Queens
279000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
399000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
590000,1152.0,5,3,0.6,0.0043402777777777,House for sale,Queens
1250000,2049.0,3,2,0.6666666666666666,0.0014641288433382,House for sale,Brooklyn
975000,1270.0,2,2,1.0,0.0015748031496062,Co-op for sale,Manhattan
849000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Condo for sale,Manhattan
1699000,2200.0,3,2,0.6666666666666666,0.0013636363636363,House for sale,Brooklyn
1195000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
